ProductID,Category,Subcategory,Brand,ProductName,CostPrice,SellingPrice,Supplier,LaunchDate
PROD001730,Beauty,Makeup,Auralis,Auralis Makeup 794,54.81,106.74,Supplier_040,2019-06-09
PROD001731,Electronics,Audio,Aurawave,Aurawave Audio 957,928.94,1069.3,Supplier_030,2022-04-23
PROD001732,Beauty,Makeup,Auralis,Auralis Makeup 112,8.21,14.18,Supplier_046,2019-12-29
PROD001733,Electronics,Accessories,Aurawave,Aurawave Accessories 477,547.99,600.49,Supplier_027,2022-11-16
PROD001734,Electronics,Laptops,Aurawave,Aurawave Laptops 459,553.77,608.87,Supplier_054,2020-06-09
PROD001735,Grocery,Dairy,DailyBasket,DailyBasket Dairy 343,22.99,29.89,Supplier_017,2022-05-15
PROD001736,Grocery,Staples,Nutrivia,Nutrivia Staples 861,4.58,5.97,Supplier_059,2024-10-29
PROD001737,Electronics,Accessories,NimbusTech,NimbusTech Accessories 151,1161.88,1290.64,Supplier_002,2021-08-22
PROD001738,Grocery,Snacks,GreenLeaf,GreenLeaf Snacks 511,20.06,26.12,Supplier_017,2023-04-26
PROD001739,Sports & Fitness,Equipment,Enduro,Enduro Equipment 965,55.11,83.56,Supplier_053,2024-12-22
PROD001740,Toys & Games,Outdoor,Brainary,Brainary Outdoor 421,6.94,11.02,Supplier_016,2021-03-31
PROD001741,Books & Media,Fiction,ChapterOne,ChapterOne Fiction 129,16.55,21.92,Supplier_022,2024-12-14
PROD001742,Automotive,Care Products,GearDrive,GearDrive Care Products 958,140.36,175.29,Supplier_005,2024-02-16
PROD001743,Home & Kitchen,Decor,CasaNova,CasaNova Decor 822,16.5,24.82,Supplier_046,2019-09-16
PROD001744,Beauty,Makeup,Glowtra,Glowtra Makeup 137,21.62,39.65,Supplier_032,2020-04-24
PROD001745,Grocery,Beverages,Nutrivia,Nutrivia Beverages 807,23.09,29.1,Supplier_053,2024-06-07
PROD001746,Toys & Games,Board Games,Wonderplay,Wonderplay Board Games 544,61.68,106.01,Supplier_054,2019-03-03
PROD001747,Grocery,Frozen Foods,PureHarvest,PureHarvest Frozen Foods 752,21.91,25.7,Supplier_005,2020-05-15
PROD001748,Beauty,Makeup,Glowtra,Glowtra Makeup 391,16.6,34.65,Supplier_008,2023-01-31
PROD001749,Sports & Fitness,Equipment,PeakGear,PeakGear Equipment 681,86.52,135.44,Supplier_004,2024-08-09
PROD001750,Automotive,Accessories,AutoEdge,AutoEdge Accessories 448,326.62,404.5,Supplier_030,2020-05-22
PROD001751,Electronics,Audio,Aurawave,Aurawave Audio 565,981.11,1173.9,Supplier_048,2024-09-24
PROD001752,Grocery,Beverages,Nutrivia,Nutrivia Beverages 613,3.95,4.6,Supplier_014,2019-04-29
PROD001753,Apparel,Kids,WearWell,WearWell Kids 318,71.38,126.09,Supplier_053,2023-08-15
PROD001754,Sports & Fitness,Footwear,ProAthlete,ProAthlete Footwear 455,140.43,240.46,Supplier_040,2020-06-19
PROD001755,Beauty,Skincare,Lumeve,Lumeve Skincare 948,35.31,66.0,Supplier_049,2022-12-30
PROD001756,Electronics,Laptops,Aurawave,Aurawave Laptops 356,863.98,1020.73,Supplier_059,2020-01-18
PROD001757,Toys & Games,Outdoor,Wonderplay,Wonderplay Outdoor 179,49.47,76.58,Supplier_021,2022-11-01
PROD001758,Apparel,Women,WearWell,WearWell Women 506,35.68,61.01,Supplier_003,2023-10-02
PROD001759,Toys & Games,Educational,Brainary,Brainary Educational 854,32.86,47.36,Supplier_009,2019-06-10
PROD001760,Toys & Games,Action Figures,Brainary,Brainary Action Figures 680,66.54,126.96,Supplier_022,2022-11-25
PROD001761,Books & Media,Children,InkHouse,InkHouse Children 724,27.55,37.25,Supplier_005,2020-07-14
PROD001762,Sports & Fitness,Apparel,Striveon,Striveon Apparel 660,134.04,180.76,Supplier_006,2019-01-30
PROD001763,Sports & Fitness,Nutrition,ProAthlete,ProAthlete Nutrition 595,221.12,340.28,Supplier_052,2024-10-18
PROD001764,Apparel,Footwear,WearWell,WearWell Footwear 784,8.37,18.05,Supplier_050,2023-08-20
PROD001765,Home & Kitchen,Appliances,CasaNova,CasaNova Appliances 645,151.11,225.37,Supplier_027,2022-01-24
PROD001766,Apparel,Women,WearWell,WearWell Women 145,42.22,92.95,Supplier_003,2019-10-24
PROD001767,Apparel,Women,UrbanThread,UrbanThread Women 169,17.7,30.72,Supplier_030,2022-01-01
PROD001768,Grocery,Frozen Foods,PureHarvest,PureHarvest Frozen Foods 548,19.77,24.94,Supplier_002,2023-03-26
PROD001769,Grocery,Beverages,FarmFresh,FarmFresh Beverages 451,3.04,3.47,Supplier_030,2023-01-03
PROD001770,Grocery,Dairy,Nutrivia,Nutrivia Dairy 216,14.41,18.77,Supplier_021,2019-01-15
PROD001771,Beauty,Makeup,Auralis,Auralis Makeup 728,14.08,24.41,Supplier_048,2020-08-08
PROD001772,Apparel,Footwear,WearWell,WearWell Footwear 545,58.52,90.59,Supplier_046,2022-04-10
PROD001773,Grocery,Frozen Foods,Nutrivia,Nutrivia Frozen Foods 370,23.27,30.75,Supplier_038,2023-06-19
PROD001774,Sports & Fitness,Footwear,FitForge,FitForge Footwear 756,188.4,272.97,Supplier_015,2024-07-30
PROD001775,Toys & Games,Educational,PlayNest,PlayNest Educational 891,64.44,104.64,Supplier_028,2020-07-28
PROD001776,Electronics,Mobiles,Sonex,Sonex Mobiles 407,815.27,931.21,Supplier_053,2021-06-16
PROD001777,Toys & Games,Educational,Funkido,Funkido Educational 847,54.63,78.93,Supplier_016,2020-09-24
PROD001778,Electronics,Cameras,NimbusTech,NimbusTech Cameras 669,210.95,262.56,Supplier_016,2022-01-16
PROD001779,Beauty,Haircare,Velvetta,Velvetta Haircare 162,39.05,61.24,Supplier_046,2020-03-12
PROD001780,Toys & Games,Educational,Kidzoo,Kidzoo Educational 797,55.04,105.18,Supplier_016,2020-11-01
PROD001781,Grocery,Frozen Foods,DailyBasket,DailyBasket Frozen Foods 942,7.42,8.65,Supplier_004,2020-01-08
PROD001782,Books & Media,Children,Pagewise,Pagewise Children 639,38.1,51.13,Supplier_052,2021-08-03
PROD001783,Beauty,Haircare,PureSkin,PureSkin Haircare 886,20.31,36.04,Supplier_047,2019-02-06
PROD001784,Furniture,Outdoor,Furnova,Furnova Outdoor 870,397.41,548.35,Supplier_032,2022-08-14
PROD001785,Grocery,Beverages,PureHarvest,PureHarvest Beverages 976,12.23,14.01,Supplier_027,2023-01-09
PROD001786,Electronics,Mobiles,NimbusTech,NimbusTech Mobiles 323,197.34,230.02,Supplier_027,2023-02-07
PROD001787,Beauty,Skincare,Auralis,Auralis Skincare 391,10.03,17.0,Supplier_059,2024-03-02
PROD001788,Apparel,Kids,Denimo,Denimo Kids 583,12.84,25.69,Supplier_019,2019-07-21
PROD001789,Sports & Fitness,Nutrition,ProAthlete,ProAthlete Nutrition 721,241.86,408.32,Supplier_053,2021-04-20
PROD001790,Apparel,Winterwear,UrbanThread,UrbanThread Winterwear 677,41.21,100.71,Supplier_045,2020-12-12
PROD001791,Electronics,Cameras,Sonex,Sonex Cameras 888,163.34,179.71,Supplier_046,2022-11-14
PROD001792,Apparel,Men,Stratus,Stratus Men 486,37.73,67.49,Supplier_034,2024-11-18
PROD001793,Beauty,Skincare,PureSkin,PureSkin Skincare 871,59.33,99.66,Supplier_006,2019-06-22
PROD001794,Grocery,Frozen Foods,DailyBasket,DailyBasket Frozen Foods 290,2.02,2.61,Supplier_026,2020-08-12
PROD001795,Apparel,Men,UrbanThread,UrbanThread Men 861,70.33,144.89,Supplier_049,2023-12-07
PROD001796,Home & Kitchen,Furnishing,HomeCraft,HomeCraft Furnishing 512,44.03,67.17,Supplier_045,2020-08-13
PROD001797,Beauty,Makeup,Auralis,Auralis Makeup 483,39.65,87.24,Supplier_003,2019-11-11
PROD001798,Grocery,Beverages,Nutrivia,Nutrivia Beverages 475,23.55,26.85,Supplier_029,2024-07-16
PROD001799,Grocery,Frozen Foods,PureHarvest,PureHarvest Frozen Foods 213,9.43,10.64,Supplier_059,2023-10-06
PROD001800,Beauty,Haircare,PureSkin,PureSkin Haircare 251,35.61,56.94,Supplier_053,2023-08-16
PROD001801,Grocery,Dairy,DailyBasket,DailyBasket Dairy 785,5.34,6.0,Supplier_021,2024-10-20
PROD001802,Sports & Fitness,Footwear,Enduro,Enduro Footwear 283,134.89,194.32,Supplier_054,2022-02-04
PROD001803,Grocery,Dairy,Nutrivia,Nutrivia Dairy 555,8.32,10.28,Supplier_010,2019-06-19
PROD001804,Sports & Fitness,Equipment,Striveon,Striveon Equipment 204,150.66,227.8,Supplier_022,2020-02-29
PROD001805,Electronics,Mobiles,Sonex,Sonex Mobiles 595,715.29,844.53,Supplier_022,2021-06-22
PROD001806,Apparel,Winterwear,Clovera,Clovera Winterwear 293,38.82,72.75,Supplier_012,2022-03-31
PROD001807,Grocery,Snacks,DailyBasket,DailyBasket Snacks 946,8.49,10.52,Supplier_059,2022-06-23
PROD001808,Apparel,Women,WearWell,WearWell Women 706,41.89,71.02,Supplier_013,2022-01-26
PROD001809,Beauty,Makeup,Velvetta,Velvetta Makeup 228,48.03,72.04,Supplier_012,2019-09-18
PROD001810,Home & Kitchen,Storage,CasaNova,CasaNova Storage 891,293.9,422.16,Supplier_040,2020-07-17
PROD001811,Grocery,Snacks,Nutrivia,Nutrivia Snacks 301,20.92,27.54,Supplier_043,2023-11-17
PROD001812,Books & Media,Non-Fiction,ChapterOne,ChapterOne Non-Fiction 191,16.19,23.28,Supplier_054,2020-07-31
PROD001813,Electronics,Laptops,Veltrix,Veltrix Laptops 659,808.36,932.39,Supplier_056,2021-01-19
PROD001814,Beauty,Makeup,Lumeve,Lumeve Makeup 509,9.85,18.1,Supplier_056,2020-04-19
PROD001815,Beauty,Makeup,Auralis,Auralis Makeup 609,51.82,83.47,Supplier_010,2020-01-01
PROD001816,Toys & Games,Board Games,Kidzoo,Kidzoo Board Games 665,11.87,17.81,Supplier_018,2024-05-09
PROD001817,Toys & Games,Educational,Brainary,Brainary Educational 274,15.51,29.75,Supplier_015,2021-07-14
PROD001818,Electronics,Accessories,Aurawave,Aurawave Accessories 775,261.43,320.64,Supplier_017,2021-04-02
PROD001819,Books & Media,Fiction,InkHouse,InkHouse Fiction 167,16.0,21.27,Supplier_007,2020-10-09
PROD001820,Electronics,Laptops,Sonex,Sonex Laptops 646,990.96,1078.75,Supplier_005,2020-03-12
PROD001821,Home & Kitchen,Appliances,KitchPro,KitchPro Appliances 757,131.58,167.29,Supplier_008,2024-01-04
PROD001822,Electronics,Audio,Pulseon,Pulseon Audio 934,568.11,617.93,Supplier_024,2023-03-08
PROD001823,Apparel,Footwear,Clovera,Clovera Footwear 690,37.64,86.92,Supplier_029,2024-08-16
PROD001824,Sports & Fitness,Apparel,Striveon,Striveon Apparel 245,72.98,104.54,Supplier_035,2022-03-24
PROD001825,Books & Media,Children,ChapterOne,ChapterOne Children 598,27.73,37.54,Supplier_029,2024-05-26
PROD001826,Grocery,Snacks,FarmFresh,FarmFresh Snacks 171,6.96,8.82,Supplier_025,2023-12-01
PROD001827,Apparel,Men,Stratus,Stratus Men 246,71.57,126.57,Supplier_021,2020-06-08
PROD001828,Sports & Fitness,Apparel,Enduro,Enduro Apparel 232,141.71,219.5,Supplier_039,2023-02-25
PROD001829,Home & Kitchen,Storage,HomeCraft,HomeCraft Storage 894,46.9,72.26,Supplier_054,2019-01-07
PROD001830,Toys & Games,Educational,PlayNest,PlayNest Educational 673,37.04,58.99,Supplier_016,2021-07-13
PROD001831,Grocery,Frozen Foods,PureHarvest,PureHarvest Frozen Foods 975,16.0,18.07,Supplier_060,2020-07-21
PROD001832,Grocery,Staples,Nutrivia,Nutrivia Staples 622,16.71,20.54,Supplier_058,2024-11-23
PROD001833,Home & Kitchen,Storage,HomeCraft,HomeCraft Storage 201,104.23,167.6,Supplier_046,2019-09-13
PROD001834,Apparel,Winterwear,Clovera,Clovera Winterwear 620,21.75,49.17,Supplier_041,2023-02-01
PROD001835,Toys & Games,Board Games,PlayNest,PlayNest Board Games 673,9.05,15.73,Supplier_021,2021-01-19
PROD001836,Electronics,Laptops,Aurawave,Aurawave Laptops 432,253.05,280.72,Supplier_057,2019-05-16
PROD001837,Electronics,Audio,Aurawave,Aurawave Audio 271,585.82,699.91,Supplier_022,2023-10-23
PROD001838,Grocery,Dairy,FarmFresh,FarmFresh Dairy 890,22.72,29.16,Supplier_031,2019-01-31
PROD001839,Beauty,Fragrance,Auralis,Auralis Fragrance 483,8.73,15.21,Supplier_014,2019-10-12
PROD001840,Grocery,Frozen Foods,Nutrivia,Nutrivia Frozen Foods 204,2.02,2.41,Supplier_055,2024-08-13
PROD001841,Electronics,Laptops,Sonex,Sonex Laptops 432,692.38,863.63,Supplier_029,2020-06-20
PROD001842,Toys & Games,Board Games,Brainary,Brainary Board Games 663,58.29,85.35,Supplier_051,2024-07-28
PROD001843,Sports & Fitness,Nutrition,FitForge,FitForge Nutrition 414,96.34,142.4,Supplier_044,2019-02-02
PROD001844,Toys & Games,Action Figures,Wonderplay,Wonderplay Action Figures 897,30.11,49.86,Supplier_051,2022-01-15
PROD001845,Electronics,Accessories,Aurawave,Aurawave Accessories 413,828.02,1017.3,Supplier_044,2023-10-23
PROD001846,Grocery,Beverages,GreenLeaf,GreenLeaf Beverages 742,9.95,11.94,Supplier_037,2021-01-22
PROD001847,Home & Kitchen,Cookware,Hearthly,Hearthly Cookware 580,118.07,158.11,Supplier_036,2020-08-12
PROD001848,Electronics,Audio,Pulseon,Pulseon Audio 781,1131.06,1267.33,Supplier_045,2023-06-26
PROD001849,Furniture,Living Room,Furnova,Furnova Living Room 406,398.82,537.5,Supplier_024,2023-04-14
PROD001850,Furniture,Living Room,Comforta,Comforta Living Room 414,568.28,671.42,Supplier_026,2021-01-30
PROD001851,Apparel,Men,Stratus,Stratus Men 981,44.89,85.19,Supplier_052,2024-01-07
PROD001852,Furniture,Office,Furnova,Furnova Office 596,1200.16,1452.62,Supplier_055,2022-04-01
PROD001853,Books & Media,Fiction,InkHouse,InkHouse Fiction 392,17.76,26.57,Supplier_042,2024-04-19
PROD001854,Home & Kitchen,Appliances,Hearthly,Hearthly Appliances 597,188.77,269.19,Supplier_021,2021-11-09
PROD001855,Electronics,Cameras,Pulseon,Pulseon Cameras 785,152.17,169.84,Supplier_038,2020-06-26
PROD001856,Electronics,Cameras,Aurawave,Aurawave Cameras 911,1137.84,1243.91,Supplier_034,2023-01-25
PROD001857,Grocery,Staples,PureHarvest,PureHarvest Staples 725,22.9,27.59,Supplier_044,2020-05-20
PROD001858,Toys & Games,Outdoor,Brainary,Brainary Outdoor 516,11.68,21.51,Supplier_053,2023-10-14
PROD001859,Home & Kitchen,Furnishing,KitchPro,KitchPro Furnishing 224,215.95,302.79,Supplier_041,2021-06-23
PROD001860,Toys & Games,Outdoor,Funkido,Funkido Outdoor 471,44.18,72.2,Supplier_050,2020-01-28
PROD001861,Beauty,Makeup,Velvetta,Velvetta Makeup 989,57.02,90.08,Supplier_011,2023-04-16
PROD001862,Sports & Fitness,Footwear,Enduro,Enduro Footwear 643,16.57,22.53,Supplier_027,2023-12-02
PROD001863,Grocery,Dairy,Nutrivia,Nutrivia Dairy 819,15.98,20.3,Supplier_059,2022-12-15
PROD001864,Beauty,Makeup,PureSkin,PureSkin Makeup 707,55.6,121.2,Supplier_026,2023-10-08
PROD001865,Electronics,Audio,Veltrix,Veltrix Audio 292,1141.49,1297.53,Supplier_025,2021-10-29
PROD001866,Beauty,Fragrance,Glowtra,Glowtra Fragrance 810,25.86,37.37,Supplier_037,2021-06-16
PROD001867,Apparel,Men,UrbanThread,UrbanThread Men 383,11.76,19.83,Supplier_030,2021-03-22
PROD001868,Grocery,Frozen Foods,PureHarvest,PureHarvest Frozen Foods 658,17.27,21.02,Supplier_001,2020-07-17
PROD001869,Beauty,Skincare,Velvetta,Velvetta Skincare 976,40.56,82.38,Supplier_059,2024-05-07
PROD001870,Electronics,Laptops,Sonex,Sonex Laptops 508,131.84,164.32,Supplier_051,2020-09-23
PROD001871,Sports & Fitness,Nutrition,ProAthlete,ProAthlete Nutrition 122,113.69,164.07,Supplier_036,2020-01-19
PROD001872,Home & Kitchen,Decor,Hearthly,Hearthly Decor 627,235.73,358.1,Supplier_018,2022-01-21
PROD001873,Apparel,Women,Clovera,Clovera Women 749,68.57,114.64,Supplier_003,2019-07-26
PROD001874,Home & Kitchen,Storage,Dweliva,Dweliva Storage 400,281.16,358.95,Supplier_057,2023-06-16
PROD001875,Grocery,Frozen Foods,DailyBasket,DailyBasket Frozen Foods 653,4.09,5.0,Supplier_026,2022-12-15
PROD001876,Home & Kitchen,Appliances,Hearthly,Hearthly Appliances 319,40.31,56.86,Supplier_013,2023-05-03
PROD001877,Grocery,Staples,GreenLeaf,GreenLeaf Staples 808,1.42,1.77,Supplier_027,2022-07-23
PROD001878,Books & Media,Children,InkHouse,InkHouse Children 483,32.62,44.35,Supplier_055,2021-07-31
PROD001879,Sports & Fitness,Equipment,FitForge,FitForge Equipment 604,232.27,418.84,Supplier_055,2023-09-27
PROD001880,Toys & Games,Educational,Wonderplay,Wonderplay Educational 645,50.42,83.47,Supplier_035,2022-11-08
PROD001881,Beauty,Haircare,Velvetta,Velvetta Haircare 747,26.61,39.05,Supplier_025,2023-05-08
PROD001882,Electronics,Mobiles,Veltrix,Veltrix Mobiles 405,635.42,704.44,Supplier_037,2023-12-07
PROD001883,Home & Kitchen,Cookware,Hearthly,Hearthly Cookware 462,262.51,384.54,Supplier_027,2024-11-24
PROD001884,Beauty,Fragrance,Glowtra,Glowtra Fragrance 328,55.18,99.53,Supplier_004,2021-03-04
PROD001885,Home & Kitchen,Storage,HomeCraft,HomeCraft Storage 664,223.17,288.56,Supplier_016,2022-03-17
PROD001886,Beauty,Skincare,Velvetta,Velvetta Skincare 674,47.03,71.2,Supplier_055,2021-06-13
PROD001887,Home & Kitchen,Furnishing,Dweliva,Dweliva Furnishing 856,33.33,47.15,Supplier_052,2022-10-12
PROD001888,Home & Kitchen,Furnishing,HomeCraft,HomeCraft Furnishing 975,74.31,111.42,Supplier_057,2024-05-23
PROD001889,Home & Kitchen,Cookware,HomeCraft,HomeCraft Cookware 252,48.8,73.98,Supplier_044,2021-09-16
PROD001890,Electronics,Accessories,Pulseon,Pulseon Accessories 537,1103.14,1233.16,Supplier_029,2019-11-28
PROD001891,Home & Kitchen,Appliances,Hearthly,Hearthly Appliances 709,47.65,69.63,Supplier_050,2022-07-23
PROD001892,Apparel,Kids,Stratus,Stratus Kids 627,48.42,96.16,Supplier_010,2023-11-20
PROD001893,Apparel,Men,UrbanThread,UrbanThread Men 152,34.25,63.84,Supplier_041,2021-01-23
PROD001894,Electronics,Accessories,Aurawave,Aurawave Accessories 449,1140.68,1396.25,Supplier_005,2023-10-29
PROD001895,Books & Media,Academic,ChapterOne,ChapterOne Academic 552,12.74,17.56,Supplier_015,2020-02-09
PROD001896,Toys & Games,Action Figures,Kidzoo,Kidzoo Action Figures 528,49.69,86.08,Supplier_054,2021-12-07
PROD001897,Electronics,Mobiles,Veltrix,Veltrix Mobiles 802,484.48,563.53,Supplier_022,2022-06-10
PROD001898,Toys & Games,Board Games,Wonderplay,Wonderplay Board Games 920,65.36,110.68,Supplier_002,2022-10-15
PROD001899,Toys & Games,Educational,Brainary,Brainary Educational 255,7.17,13.34,Supplier_030,2019-05-10
PROD001900,Sports & Fitness,Footwear,Striveon,Striveon Footwear 175,139.45,241.97,Supplier_023,2022-12-05
PROD001901,Books & Media,Children,InkHouse,InkHouse Children 665,33.84,43.68,Supplier_008,2020-10-11
PROD001902,Beauty,Fragrance,PureSkin,PureSkin Fragrance 715,56.35,113.24,Supplier_015,2021-04-04
PROD001903,Electronics,Cameras,Aurawave,Aurawave Cameras 761,306.15,360.13,Supplier_013,2024-09-22
PROD001904,Electronics,Audio,Pulseon,Pulseon Audio 137,1071.49,1195.06,Supplier_039,2020-11-02
PROD001905,Electronics,Mobiles,Sonex,Sonex Mobiles 372,987.93,1127.02,Supplier_019,2024-04-21
PROD001906,Apparel,Winterwear,UrbanThread,UrbanThread Winterwear 910,46.81,95.88,Supplier_006,2023-02-02
PROD001907,Grocery,Dairy,PureHarvest,PureHarvest Dairy 639,17.3,19.27,Supplier_015,2021-11-19
PROD001908,Electronics,Audio,Aurawave,Aurawave Audio 608,1107.66,1317.24,Supplier_018,2021-01-23
PROD001909,Apparel,Footwear,UrbanThread,UrbanThread Footwear 113,56.05,104.63,Supplier_015,2020-10-19
PROD001910,Grocery,Staples,GreenLeaf,GreenLeaf Staples 428,11.69,15.21,Supplier_050,2020-09-10
PROD001911,Grocery,Beverages,DailyBasket,DailyBasket Beverages 584,9.6,12.53,Supplier_054,2022-06-17
PROD001912,Beauty,Skincare,Glowtra,Glowtra Skincare 854,20.16,42.64,Supplier_060,2020-07-06
PROD001913,Home & Kitchen,Cookware,Dweliva,Dweliva Cookware 410,91.12,115.91,Supplier_018,2023-06-26
PROD001914,Home & Kitchen,Appliances,CasaNova,CasaNova Appliances 565,76.12,96.53,Supplier_018,2019-08-06
PROD001915,Grocery,Beverages,PureHarvest,PureHarvest Beverages 726,17.51,22.74,Supplier_016,2024-05-16
PROD001916,Sports & Fitness,Apparel,PeakGear,PeakGear Apparel 814,51.83,74.49,Supplier_037,2022-09-25
PROD001917,Electronics,Laptops,Sonex,Sonex Laptops 882,1077.41,1304.59,Supplier_034,2023-01-21
PROD001918,Apparel,Women,Stratus,Stratus Women 815,5.55,11.73,Supplier_015,2024-08-04
PROD001919,Apparel,Footwear,UrbanThread,UrbanThread Footwear 946,34.88,65.02,Supplier_016,2024-06-19
PROD001920,Sports & Fitness,Apparel,Enduro,Enduro Apparel 312,214.95,294.95,Supplier_018,2020-07-30
PROD001921,Grocery,Dairy,PureHarvest,PureHarvest Dairy 335,4.33,4.98,Supplier_035,2019-04-11
PROD001922,Furniture,Outdoor,Comforta,Comforta Outdoor 415,437.0,607.38,Supplier_008,2019-12-13
PROD001923,Electronics,Laptops,Aurawave,Aurawave Laptops 656,259.9,304.2,Supplier_014,2024-02-18
PROD001924,Apparel,Kids,Stratus,Stratus Kids 616,40.79,91.73,Supplier_056,2019-10-16
PROD001925,Home & Kitchen,Appliances,KitchPro,KitchPro Appliances 718,283.09,471.32,Supplier_045,2023-01-19
PROD001926,Apparel,Winterwear,Clovera,Clovera Winterwear 136,28.91,53.93,Supplier_060,2019-05-28
PROD001927,Toys & Games,Action Figures,PlayNest,PlayNest Action Figures 696,17.6,27.23,Supplier_023,2019-08-28
PROD001928,Beauty,Haircare,Auralis,Auralis Haircare 854,56.96,100.21,Supplier_044,2024-05-17
PROD001929,Beauty,Fragrance,PureSkin,PureSkin Fragrance 939,17.55,34.62,Supplier_007,2021-02-21
PROD001930,Toys & Games,Board Games,Funkido,Funkido Board Games 912,46.69,75.06,Supplier_020,2023-05-29
PROD001931,Electronics,Mobiles,NimbusTech,NimbusTech Mobiles 630,180.13,215.73,Supplier_051,2023-06-06
PROD001932,Apparel,Footwear,Denimo,Denimo Footwear 834,38.38,70.1,Supplier_016,2020-02-06
PROD001933,Apparel,Women,Stratus,Stratus Women 928,73.5,117.79,Supplier_035,2023-08-05
PROD001934,Sports & Fitness,Equipment,ProAthlete,ProAthlete Equipment 511,151.55,225.49,Supplier_016,2019-08-25
PROD001935,Toys & Games,Outdoor,Wonderplay,Wonderplay Outdoor 200,74.96,122.19,Supplier_022,2020-07-07
PROD001936,Apparel,Men,Clovera,Clovera Men 873,74.97,184.99,Supplier_020,2021-05-16
PROD001937,Electronics,Cameras,Pulseon,Pulseon Cameras 692,983.43,1089.14,Supplier_020,2022-08-02
PROD001938,Sports & Fitness,Footwear,Striveon,Striveon Footwear 355,71.74,115.02,Supplier_036,2022-01-22
PROD001939,Sports & Fitness,Footwear,Enduro,Enduro Footwear 333,122.3,190.54,Supplier_003,2019-05-05
PROD001940,Grocery,Frozen Foods,Nutrivia,Nutrivia Frozen Foods 564,11.43,13.73,Supplier_049,2020-03-30
PROD001941,Grocery,Snacks,DailyBasket,DailyBasket Snacks 755,18.53,21.59,Supplier_018,2022-04-11
PROD001942,Electronics,Cameras,Pulseon,Pulseon Cameras 935,173.14,210.87,Supplier_005,2020-08-26
PROD001943,Electronics,Mobiles,Sonex,Sonex Mobiles 481,1104.25,1351.03,Supplier_041,2024-02-14
